,Company,TypeName,Cpu,Ram,Gpu,OpSys,Weight,TouchScreen,IPS,ppi,Speed,HDD,SSD
1050,Lenovo,Notebook,Intel Core i7,16,Intel HD,Windows,1.1,0,1,209.8006828649808,2.6,0,256
1051,HP,Notebook,Intel Core i7,8,Nvidia GeForce,Windows,1.91,0,1,141.21199808219862,2.7,1000,0
1052,Dell,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows,2.3,1,1,141.21199808219862,2.7,0,256
1053,HP,Notebook,Intel Core i5,4,Intel HD,Windows,2.04,0,0,100.45466986113651,2.5,0,256
1054,Dell,Ultrabook,Intel Core i7,16,Intel HD,Windows,1.2,1,0,276.053530085501,2.7,0,1000
1055,HP,Notebook,Intel Core i3,4,Intel HD,Windows,2.31,0,0,100.45466986113651,2.3,500,0
1056,HP,Notebook,Intel Core i5,4,Intel HD,No OS,1.96,0,0,100.45466986113651,2.5,500,0
1057,Acer,Notebook,AMD Processor,8,AMD Radeon,Windows,2.4,0,0,100.45466986113651,2.2,1000,0
1058,Dell,2 in 1 Convertible,Intel Core i7,12,Intel HD,Windows,1.6,1,1,165.6321180513006,2.7,0,256
1059,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.94,0,0,141.21199808219862,2.6,1000,256
1060,HP,Notebook,Intel Core i7,8,Intel HD,Windows,2.04,0,0,141.21199808219862,2.7,0,256
1061,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,No OS,4.0,0,1,127.33567457123111,2.6,1000,0
1062,Dell,Notebook,Intel Core i5,4,Intel HD,Windows,2.25,0,0,141.21199808219862,2.5,1000,0
1063,Dell,Notebook,Intel Core i7,16,AMD Radeon,Windows,2.32,0,0,141.21199808219862,2.7,2000,0
1064,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,1.8,0,0,141.21199808219862,2.6,1000,256
1065,Dell,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.29,0,0,165.6321180513006,2.7,0,256
1066,Asus,Gaming,Intel Core i7,64,Nvidia GeForce,Windows,3.58,0,1,127.33567457123111,2.7,0,1000
1067,Dell,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows,1.62,1,0,165.6321180513006,2.5,0,256
1068,Dell,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,3.21,0,0,282.42399616439724,2.6,1000,256
1069,Apple,Ultrabook,Other Intel Processor,8,Intel HD,Mac OS,0.92,0,1,226.41554716935852,1.1,0,0
1070,Dell,Notebook,Intel Core i3,4,Intel HD,Windows,2.06,0,0,100.45466986113651,2.3,500,0
1071,HP,Notebook,Intel Core i5,4,Intel HD,Windows,2.31,0,0,100.45466986113651,2.3,500,0
1072,HP,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.26,0,0,176.23257360658386,2.3,0,256
1073,HP,Notebook,Intel Core i7,8,Intel HD,Windows,1.49,0,0,165.6321180513006,2.7,0,256
1074,Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.3,1,1,176.23257360658386,2.5,0,256
1075,Lenovo,Notebook,Intel Core i5,8,AMD Radeon,Windows,3.0,0,0,106.11306214269258,2.3,1000,0
1076,Lenovo,Notebook,Intel Core i5,4,Nvidia GeForce,Windows,2.3,0,1,141.21199808219862,2.3,1000,0
1077,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,3.78,0,0,127.33567457123111,2.8,1000,256
1078,Lenovo,Notebook,Intel Core i5,4,Intel HD,Windows,2.1,0,0,100.45466986113651,2.3,500,0
1079,HP,Notebook,Intel Core i5,4,Intel HD,Windows,2.31,0,0,141.21199808219862,2.3,500,0
1080,Lenovo,Ultrabook,Other Intel Processor,8,Intel HD,Windows,0.99,1,1,234.9767648087785,1.2,0,512
1081,Lenovo,Gaming,Intel Core i7,32,Nvidia GeForce,Windows,4.6,0,1,127.33567457123111,2.7,0,512
1082,Lenovo,2 in 1 Convertible,Other Intel Processor,4,Intel HD,Windows,0.69,1,1,224.17380907857276,1.44,0,0
1083,HP,Ultrabook,Intel Core i7,16,Intel HD,Windows,1.3,0,1,331.2642361026012,2.7,0,512
1084,Dell,Notebook,Intel Core i5,8,Intel HD,Windows,2.18,0,0,141.21199808219862,2.5,0,256
1085,HP,Notebook,Intel Core i5,4,Intel HD,Windows,1.54,0,0,157.3505121487356,2.3,500,0
1086,HP,Workstation,Intel Core i7,8,Other,Windows,1.9,0,0,141.21199808219862,2.5,0,256
1087,Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows,1.7,0,0,157.3505121487356,2.3,0,180
1088,HP,Notebook,Other Intel Processor,4,Intel HD,Other,1.29,0,0,276.053530085501,1.5,0,0
1089,Acer,Notebook,AMD Processor,4,AMD Radeon,Windows,2.4,0,0,100.45466986113651,2.2,500,0
1090,Dell,Notebook,Other Intel Processor,4,Intel HD,Linux,2.2,0,0,100.45466986113651,1.6,500,0
1091,HP,Notebook,Intel Core i3,4,Intel HD,No OS,1.86,0,0,100.45466986113651,2.0,1000,0
1092,Asus,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.7,0,1,127.33567457123111,2.8,1000,256
1093,Dell,Ultrabook,Intel Core i5,4,AMD Radeon,Windows,1.4,0,1,165.6321180513006,1.6,0,256
1094,HP,Netbook,Intel Core i5,4,Intel HD,Windows,2.4,0,0,125.36742798669837,2.3,0,128
1095,Acer,Notebook,Intel Core i5,8,Nvidia GeForce,Windows,2.4,0,0,141.21199808219862,2.5,1000,256
1096,Dell,Notebook,Intel Core i5,8,AMD Radeon,Windows,2.36,0,0,141.21199808219862,2.5,1000,0
1097,MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.6,0,0,127.33567457123111,2.6,0,256
1098,HP,Notebook,Other Intel Processor,4,Intel HD,Windows,1.96,0,0,100.45466986113651,1.6,1000,0
1099,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,4.3,0,1,127.33567457123111,2.6,1000,128
1100,Dell,Ultrabook,Intel Core i3,4,Intel HD,Windows,1.5,0,0,125.36742798669837,2.3,500,0
1101,Dell,Ultrabook,Intel Core i3,4,Intel HD,Windows,1.5,0,0,125.36742798669837,2.3,0,128
1102,Acer,Notebook,Intel Celeron Dual,4,Intel HD,Other,2.2,0,0,100.45466986113651,1.5,0,16
1103,HP,Workstation,Intel Core i7,8,Other,Windows,3.0,0,1,127.33567457123111,2.6,1000,0
1104,Lenovo,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.4,0,0,141.21199808219862,2.8,0,512
1105,Dell,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.5,0,0,125.36742798669837,2.3,0,256
1106,MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.9,0,0,127.33567457123111,2.6,1000,128
1107,Lenovo,2 in 1 Convertible,Intel Core i5,4,Intel HD,Windows,2.1,1,1,141.21199808219862,2.3,0,256
1108,HP,Notebook,AMD Processor,4,AMD Radeon,Windows,2.1,0,0,141.21199808219862,2.5,1000,0
1109,Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.59,0,1,141.21199808219862,2.6,1000,128
1110,HP,Notebook,Other Intel Processor,8,Intel HD,Windows,1.16,1,0,276.053530085501,1.1,0,256
1111,Dell,Notebook,Intel Core i5,4,AMD Radeon,Windows,2.24,0,0,100.45466986113651,2.3,500,0
1112,Lenovo,Notebook,Intel Core i3,4,Intel HD,Windows,2.1,0,0,100.45466986113651,2.0,0,128
1113,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.16,0,0,165.6321180513006,2.5,0,512
1114,Lenovo,2 in 1 Convertible,Other Intel Processor,4,Intel HD,Other,0.69,1,1,224.17380907857276,1.44,0,0
1115,Dell,Ultrabook,Intel Core i7,8,Intel Iris,Windows,1.23,0,0,165.6321180513006,2.4,0,256
1116,Lenovo,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,4.6,0,1,127.33567457123111,2.7,0,256
1117,Razer,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.25,1,0,352.4651472131677,2.5,0,256
1118,Toshiba,Ultrabook,Intel Core i7,16,Intel HD,Windows,1.05,0,0,165.6321180513006,2.7,0,512
1119,Asus,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,3.52,0,0,127.33567457123111,2.6,1000,128
1120,Vero,Notebook,Other Intel Processor,4,Intel HD,Windows,1.35,0,0,165.6321180513006,1.44,0,0
1121,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.16,0,0,165.6321180513006,2.3,0,256
1122,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.43,0,0,157.3505121487356,2.3,0,256
1123,Dell,Notebook,Intel Core i5,4,Intel HD,Linux,2.09,0,0,100.45466986113651,2.3,500,0
1124,Asus,Notebook,Intel Core i3,4,Intel HD,Windows,2.0,0,0,100.45466986113651,2.4,1000,0
1125,Lenovo,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows,1.8,1,1,157.3505121487356,2.5,0,256
1126,Lenovo,2 in 1 Convertible,Other Intel Processor,4,Intel HD,Windows,0.69,1,1,224.17380907857276,1.44,0,0
1127,HP,Ultrabook,Intel Core i5,8,Intel HD,Windows,1.26,0,0,125.36742798669837,2.4,0,256
1128,Lenovo,Gaming,Intel Core i5,8,Nvidia GeForce,No OS,2.4,0,1,141.21199808219862,2.5,1000,128
1129,HP,Gaming,Intel Core i5,8,Nvidia GeForce,Windows,3.35,0,1,127.33567457123111,2.3,1000,128
1130,HP,Notebook,Intel Core i7,8,Intel HD,Windows,2.04,0,0,100.45466986113651,2.7,2000,0
1131,Lenovo,2 in 1 Convertible,Intel Core i7,8,Nvidia Quadro,Windows,1.8,1,1,157.3505121487356,2.6,0,512
1132,Asus,Notebook,Intel Celeron Dual,4,Intel HD,Windows,1.5,0,0,111.93520355955211,1.1,0,0
1133,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.84,0,0,141.21199808219862,2.7,0,256
1134,Acer,Notebook,Intel Core i5,4,Nvidia GeForce,Windows,2.23,0,0,141.21199808219862,2.5,1000,0
1135,Lenovo,Notebook,Intel Core i7,16,AMD Radeon,Windows,2.5,0,0,141.21199808219862,2.5,0,0
1136,HP,Workstation,Intel Core i7,8,Nvidia Quadro,Windows,3.0,0,1,127.33567457123111,2.6,0,256
1137,Dell,Notebook,Intel Core i5,8,AMD Radeon,Windows,2.5,0,0,100.45466986113651,2.5,1000,0
1138,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,3.78,0,0,127.33567457123111,2.7,1000,256
1139,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.88,0,0,141.21199808219862,2.5,0,256
1140,Lenovo,2 in 1 Convertible,Intel Core i7,16,Intel HD,Windows,2.8,1,1,209.8006828649808,2.6,0,512
1141,MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.4,0,0,141.21199808219862,2.8,1000,128
1142,HP,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows,1.48,1,0,165.6321180513006,2.4,0,256
1143,HP,Workstation,Intel Core i7,8,Nvidia Quadro,Windows,2.59,0,1,141.21199808219862,2.6,0,256
1144,HP,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows,1.48,1,0,220.84282406840083,2.6,0,256
1145,HP,Workstation,Intel Core i7,8,Nvidia Quadro,Windows,2.0,0,0,141.21199808219862,2.6,0,256
1146,HP,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.26,0,0,176.23257360658386,2.5,0,256
1147,Dell,Notebook,Intel Core i7,8,Nvidia GeForce,Windows,2.18,0,0,141.21199808219862,2.7,0,256
1148,HP,Notebook,Intel Core i5,8,Intel HD,Windows,1.88,0,0,141.21199808219862,2.3,0,256
1149,Lenovo,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows,1.27,1,1,209.8006828649808,2.5,0,256
1150,Lenovo,Notebook,Intel Core i3,4,Intel HD,No OS,1.9,0,0,100.45466986113651,2.0,1000,0
1151,HP,Notebook,AMD Processor,4,AMD Radeon,Windows,1.86,0,0,100.45466986113651,1.8,500,0
1152,Lenovo,Notebook,Intel Core i5,8,AMD Radeon,No OS,2.32,0,0,141.21199808219862,2.3,1000,0
1153,Dell,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.62,0,0,141.21199808219862,2.8,1000,0
1154,Dell,Notebook,Intel Core i5,8,Nvidia GeForce,Windows,2.04,1,1,282.42399616439724,2.3,0,256
1155,HP,Notebook,AMD Processor,4,AMD Radeon,Windows,1.91,0,0,141.21199808219862,2.5,0,256
1156,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,2.7,0,0,127.33567457123111,2.8,1000,256
1157,Lenovo,Ultrabook,Intel Core i7,12,Intel HD,Windows,1.4,0,0,157.3505121487356,2.6,0,512
1158,Lenovo,Notebook,Intel Core i5,8,AMD Radeon,Windows,2.5,0,0,141.21199808219862,2.3,0,0
1159,HP,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows,1.48,1,0,220.84282406840083,2.6,0,512
1160,Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows,1.7,0,0,157.3505121487356,2.6,0,256
1161,MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows,1.7,0,0,157.3505121487356,2.6,1000,256
1162,HP,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.62,0,1,141.21199808219862,2.8,1000,0
1163,Lenovo,Notebook,Intel Core i3,8,Intel HD,Windows,2.2,0,0,100.45466986113651,2.0,1000,0
1164,HP,Notebook,Intel Core i5,4,Intel HD,No OS,2.1,0,0,100.45466986113651,2.3,500,0
1165,Dell,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.62,0,0,282.42399616439724,2.8,1000,128
1166,Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows,1.95,0,1,141.21199808219862,2.5,0,256
1167,Lenovo,Notebook,Intel Core i3,4,Nvidia GeForce,Windows,2.2,0,0,141.21199808219862,2.0,1000,0
1168,HP,Notebook,Intel Celeron Dual,2,Intel HD,Windows,1.44,0,0,111.93520355955211,1.6,0,0
1169,MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows,2.2,0,1,141.21199808219862,2.7,1000,0
1170,HP,Notebook,Intel Core i7,8,Intel HD,Windows,1.96,0,0,141.21199808219862,2.5,0,256
1171,HP,Notebook,Intel Core i7,16,Intel UHD,Windows,2.1,0,0,141.21199808219862,1.8,0,512
1172,Asus,Notebook,Intel Celeron Dual,4,Intel HD,Windows,2.2,0,0,100.45466986113651,1.6,500,0
1173,Lenovo,Notebook,Intel Core i5,4,Intel HD,No OS,2.1,0,0,100.45466986113651,2.3,500,0
